proteins,1,2,3,4,5,60,6,7,8,9,62,10,11,21,12,13,63,14,15,23,16,17,64,18,19,26,20,22,24,25,30,53,32,33,67,34,36,68,38,39,41,69,43,91,45,70,47,92,48,49,71,50,93,54,55,94,73,74,80,81,96,75,85,86,88,89,72,82,35,78,77,95,29,37,79,61,66,31,76,83,87
MAPK1,7.80251407623291,10.202103614807129,9.953741073608398,9.398614883422852,8.750082969665527,8.618376731872559,8.981995582580566,10.487751007080078,9.48739242553711,9.402814865112305,8.644115447998047,10.02646541595459,9.926742553710938,9.66341781616211,9.344145774841309,9.784073829650879,9.239989280700684,9.143436431884766,9.224578857421875,10.032302856445312,9.429852485656738,9.53250503540039,7.3758625984191895,9.263574600219727,7.168494701385498,7.94050407409668,8.695819854736328,9.132137298583984,9.602938652038574,9.46373176574707,9.249807357788086,8.783516883850098,7.881080627441406,8.311853408813477,6.670562267303467,7.9030632972717285,8.285482406616211,7.982260704040527,7.165884971618652,7.610829830169678,8.139839172363281,8.023383140563965,10.797672271728516,8.942682266235352,10.58367919921875,10.279545783996582,9.31291389465332,9.206244468688965,9.16348648071289,9.801566123962402,7.888126373291016,7.3342204093933105,8.954941749572754,7.672440528869629,8.304718017578125,9.445109367370605,8.339935302734375,8.092260360717773,7.373281002044678,7.971831798553467,7.895789623260498,9.311878204345703,7.401970386505127,8.93587875366211,7.720152854919434,8.207563400268555,6.615481247070763,6.0365164420568,6.905931268226549,6.910888395439137,6.790246651656,6.932921533540634,6.836982540178579,6.5458889884838625,6.025974978287856,6.698532118294892,6.869047833462222,6.538478056690972,6.674289665601707,6.760702016307403,6.068864936952432
SUGT1,7.399673914909362,9.787278175354004,7.674279689788818,8.868290901184082,7.480897903442383,7.851522850990295,8.24465274810791,9.61804485321045,8.50434684753418,7.922264575958252,7.682432651519775,9.067071914672852,8.453306198120117,7.696939945220947,7.820810794830322,8.350822448730469,8.17153263092041,8.536419868469238,8.475895881652832,8.658876419067383,8.515371322631836,8.67011833190918,7.958581347465515,8.193717002868652,7.536535468101501,6.8943634033203125,7.740463733673096,8.289193153381348,8.331266403198242,8.317960739135742,8.80772590637207,7.1756463050842285,7.489859886169434,7.387707061767578,8.102944278717041,7.456409931182861,7.309624218940735,7.436253070831299,7.534405727386474,7.49953097820282,7.732661724090576,7.493095397949219,10.159253120422363,7.756133079528809,9.018321990966797,8.47496509552002,8.500913619995117,7.660614967346191,7.897705078125,8.267224311828613,8.117716588973998,6.805031776428223,8.083724021911621,7.014397621154785,7.491498947143555,7.5839338302612305,7.903526735305786,7.8341673612594604,7.398729119300842,6.9265828132629395,7.0160136222839355,8.528882026672363,6.5170159339904785,7.648002624511719,7.700952243804932,7.758633112907409,7.894806380271912,7.392672867774963,7.116483688354492,6.260283470153809,7.363661513328553,7.958354449272155,7.494876990318298,7.500032939910889,7.504144630432129,8.081510758399963,7.988133673667908,7.439489192962647,7.362200541496277,7.961028876304627,7.3804705572128295
RBX1,8.135661430358887,9.263705253601074,9.463212966918945,8.738964080810547,9.040745735168457,8.21038818359375,8.473520278930664,9.384979248046875,9.081189155578613,9.154034614562988,8.493599891662598,9.17290210723877,9.26780891418457,8.828863143920898,8.872123718261719,8.793516159057617,9.45426082611084,9.020362854003906,9.16551685333252,9.043917655944824,9.32075309753418,8.802241325378418,8.369020385742187,8.93204116821289,7.985072135925293,8.45559024810791,8.510568618774414,9.077880859375,9.365748405456543,9.17963695526123,8.462724685668945,8.248235702514648,7.689097881317139,8.282261452674867,8.406639361381531,7.995693206787109,8.167109785079957,8.084417343139648,7.807410717010498,8.220101118087769,8.062793731689453,8.437198629379273,9.559133529663086,8.899456977844238,8.949421882629395,9.23779582977295,8.703964233398438,8.967375755310059,8.668479881286622,8.983536720275879,8.41498255252838,8.257747755050659,8.64706039428711,8.043998718261719,8.058070182800293,8.876616477966309,8.031519889831543,8.299928665161133,8.182913002967835,8.151739807128907,7.75651741027832,8.827563285827637,7.917299747467041,8.34950065612793,8.09685962677002,8.706470136642457,7.458432674407959,8.036316494941712,8.365304546356201,8.013223366737366,7.638027191162109,7.456894397735596,7.519180774688721,8.283936500549316,8.242311267852783,8.448305606842041,8.282974243164062,8.351213550567627,8.241123614311219,8.76005036830902,8.16238558292389
PEPD,6.965637049674988,8.238969802856445,7.633213043212891,8.1978120803833,7.967808723449707,7.550712585449219,7.958359241485596,8.622800827026367,7.632370948791504,7.368300437927246,7.50417947769165,7.8929338455200195,7.763622283935547,6.8707804679870605,6.519186973571777,7.790520191192627,7.42530632019043,7.654147148132324,7.583796501159668,8.300176620483398,7.065246105194092,7.415879249572754,6.780767440795898,7.063649654388428,6.4082489013671875,6.619580268859863,7.011568069458008,6.897855281829834,7.047619342803955,7.351528644561768,6.872529029846191,7.548312187194824,7.074182033538818,7.01522509098053,7.301659913063049,7.042234020233154,6.923138842582703,7.261775918006897,6.850549221038818,6.689633369445801,6.440605640411377,6.794799327850342,9.108920097351074,6.914723873138428,7.011839389801025,8.954768180847168,7.715324878692627,6.587954998016357,10.344280242919922,7.3324689865112305,7.246469526290894,7.119516363143921,7.04983377456665,7.349290370941162,7.331019430160523,6.562872409820557,7.143744468688965,6.240093231201172,6.832200140953064,7.081774497032166,7.075292587280273,7.453094005584717,6.393944263458252,6.449345111846924,6.644227981567383,7.630469799041748,7.206189589500427,7.576871871948242,6.962016439437866,6.831789722442627,5.920351028442383,7.095911979675293,6.8912177085876465,6.532624244689941,5.8563361167907715,7.328651828765869,7.325468339920044,6.92847852230072,6.9471696805953975,6.992704133987427,7.327258524894714
EEF1G,8.658193588256836,10.967774391174316,12.913032531738281,10.452811241149902,12.098784446716309,10.537973403930664,11.99329948425293,11.524774551391602,12.139093399047852,11.597933769226074,10.490251541137695,11.533008575439453,11.779720306396484,11.870694160461426,12.53398323059082,12.292046546936035,11.688802719116211,11.705455780029297,12.147154808044434,11.47251033782959,11.670501708984375,11.517146110534668,8.554203987121582,11.614114761352539,10.345542907714844,10.595648765563965,11.687178611755371,11.274581909179688,11.871182441711426,12.02529239654541,9.97253131866455,9.86089038848877,9.56866455078125,8.812615394592285,8.549574851989746,9.159527778625488,8.193487167358398,8.708474159240723,9.204890251159668,8.604269027709961,9.534167289733887,9.580639839172363,11.235662460327148,11.839088439941406,10.932816505432129,8.702795028686523,11.213598251342773,12.426874160766602,10.461930274963379,11.68997573852539,8.935882568359375,8.373313903808594,12.02763843536377,9.377752304077148,9.890876770019531,12.074700355529785,9.647284507751465,10.865609169006348,9.21619987487793,8.933429718017578,10.066414833068848,11.669772148132324,10.785955429077148,12.345741271972656,9.993978500366211,10.112905502319336,10.171114921569824,10.109762191772461,9.149886131286621,9.04936408996582,9.10876750946045,8.335519790649414,7.6561737060546875,8.72851276397705,8.298090934753418,7.584901332855225,8.766936302185059,6.238076686859131,8.059769630432129,7.485998153686523,9.137423515319824
VTA1,5.405084217827133,8.468171119689941,9.322748184204102,8.312568664550781,10.08440113067627,8.747556686401367,8.982009887695312,8.98458480834961,8.922802925109863,9.08124828338623,8.274273872375488,8.771453857421875,8.366740226745605,8.675443649291992,8.457822799682617,8.903921127319336,8.876201629638672,8.743595123291016,8.804391860961914,8.869672775268555,8.500371932983398,8.403007507324219,5.372926665336821,8.657490730285645,7.1414384841918945,7.037328243255615,8.10837459564209,7.483458995819092,7.636264801025391,9.14232063293457,7.837843894958496,8.561792373657227,6.907780170440674,7.1510491371154785,6.00001272475907,7.644538402557373,5.94996514435262,6.05252077428838,6.19076681137085,6.148620128631592,5.952521324157715,7.106360912322998,8.973958969116211,7.826206207275391,8.069518089294434,8.254977226257324,8.254043579101562,8.169610023498535,7.83645486831665,8.797138214111328,7.094022750854492,6.787670612335205,8.051308631896973,7.52374792098999,7.385721683502197,8.023538589477539,6.617264270782471,7.643601894378662,6.716002941131592,6.140807151794434,7.53233003616333,8.409936904907227,7.5306782722473145,8.125151634216309,7.469884872436523,8.369361877441406,5.514731709578287,6.948484420776367,5.646308246100611,5.837262552883065,7.293420314788818,5.96426848248885,5.5935485623452585,5.811210585707922,5.990805188980314,6.496951103210449,6.040884563867403,5.232194455302796,5.073969848919223,5.63223768756993,5.9562937453689315
LSM5,6.610382556915283,8.416186332702637,10.032526969909668,7.7440385818481445,11.051090240478516,8.795145034790039,9.023262023925781,9.307337760925293,8.707674980163574,9.348647117614746,8.177526473999023,9.000659942626953,7.9864044189453125,9.11917781829834,8.207067489624023,8.019644737243652,8.382830619812012,8.032659530639648,8.597634315490723,9.130314826965332,8.331473350524902,7.763075828552246,5.2765925907106155,7.860889434814453,6.705898284912109,6.998863220214844,7.5752410888671875,8.294411659240723,8.368388175964355,9.494165420532227,8.91240119934082,8.099812507629395,6.911703109741211,5.442226876178034,6.906612873077393,7.320847034454346,4.770216937615875,4.149348348640482,6.241817474365234,6.470050811767578,6.7300124168396,6.377256870269775,7.913818836212158,6.3134284019470215,7.4412841796875,8.463123321533203,7.906252384185791,7.673813343048096,7.401623725891113,8.279850006103516,7.358056545257568,6.716884613037109,7.3328142166137695,7.5166754722595215,6.2839436531066895,8.477386474609375,5.333380750062468,7.453736782073975,5.298134049666711,7.078047275543213,6.423037528991699,8.968620300292969,7.403152942657471,7.511720180511475,6.983841419219971,8.32843017578125,6.549001216888428,6.507441997528076,5.634215594724065,6.577327728271484,5.554677602714757,5.902203559875488,5.379943768653835,4.012234125624798,5.226110863004088,4.905415281359785,5.783996982435961,5.3460890459785,5.704622780469008,5.61517333984375,5.318674858054473
PFDN1,6.563723335114743,9.448795318603516,10.136892318725586,8.829930305480957,10.266573905944824,8.939640045166016,9.386930465698242,10.379842758178711,9.367222785949707,9.089103698730469,8.64501953125,9.488422393798828,9.855620384216309,9.564950942993164,9.375645637512207,9.428526878356934,9.483942031860352,9.452794075012207,9.622258186340332,9.502816200256348,9.729111671447754,9.565570831298828,7.38054895401001,9.185711860656738,8.02260971069336,8.672293663024902,9.497003555297852,9.634150505065918,9.327136039733887,9.493855476379395,7.929939270019531,8.164411544799805,7.629579544067383,6.8895649909973145,7.578058242797852,7.804651737213135,7.979144096374512,8.135415077209473,7.837430953979492,7.507417678833008,8.161341667175293,7.665719509124756,9.93023681640625,9.353118896484375,9.302862167358398,9.074463844299316,9.26704216003418,9.731794357299805,8.51140022277832,9.4132719039917,6.351857493840456,6.636000917164491,9.292293548583984,7.86613655090332,8.232843399047852,9.677690505981445,8.92100715637207,8.241743087768555,6.553716771019312,7.45026159286499,7.842414855957031,10.021217346191406,8.377002716064453,9.715696334838867,7.770899295806885,8.506166458129883,7.915377616882324,7.855559349060059,6.6785434684889005,6.862040042877197,7.54834508895874,6.63413667678833,6.6742839678320065,8.120748519897461,6.767955444527511,6.279650498931874,7.816145420074463,5.872400617833428,6.762652316874292,7.409968852996826,8.011096000671387
PSMD5,7.072155475616455,8.612993240356445,9.984704971313477,8.199514389038086,10.078999519348145,9.307480812072754,9.699084281921387,9.317669868469238,9.3613862991333,8.745849609375,8.60921859741211,9.002059936523438,9.060246467590332,9.112643241882324,9.587573051452637,9.527486801147461,10.383889198303223,9.234831809997559,9.29720401763916,8.783349990844727,9.105488777160645,9.084661483764648,8.203160285949707,8.906855583190918,7.89320707321167,8.54346752166748,9.054847717285156,8.898052215576172,9.207316398620605,9.507519721984863,7.714423179626465,7.907105445861816,7.359613418579102,7.25246000289917,7.630565166473389,7.502051830291748,7.494443893432617,8.201226234436035,7.721402168273926,6.5180487632751465,7.517405986785889,7.502384662628174,8.954511642456055,8.98670482635498,8.671622276306152,8.505197525024414,8.819313049316406,9.614171028137207,8.305602073669434,9.614974975585938,7.985093116760254,5.940402206182975,9.209783554077148,7.7127909660339355,8.04127025604248,9.40722370147705,7.307051658630371,9.05886173248291,7.759342193603516,7.89796781539917,7.857595920562744,9.121221542358398,8.563111305236816,9.31017780303955,8.175494194030762,8.735491752624512,7.656477928161621,7.907049179077148,7.423442840576172,7.518925666809082,8.046774864196777,6.4373979568481445,7.357831954956055,7.579030990600586,6.927938938140869,7.555245876312256,8.053017616271973,6.838675022125244,6.4932026863098145,7.0549774169921875,7.514429569244385
