,Genes,Sample 60,Sample 65,Sample 18,Sample 59,Sample 42,Sample 30,Sample 31,Sample 77,Sample 32,Sample 7,Sample 55,Sample 76,Sample 28,Sample 72,Sample 88,Sample 11,Sample 64,Sample 91,Sample 25,Sample 78,Sample 83,Sample 80,Sample 70,Sample 90,Sample 8,Sample 45,Sample 85,Sample 84,Sample 17,Sample 44,Sample 22,Sample 68,Sample 57,Sample 66,Sample 38,Sample 82,Sample 39,Sample 37,Sample 61,Sample 16,Sample 23,Sample 24,Sample 87,Sample 4,Sample 73,Sample 15,Sample 49,Sample 75,Sample 79,Sample 34,Sample 1,Sample 36,Sample 29,Sample 5,Sample 86,Sample 52,Sample 12,Sample 95,Sample 20,Sample 51,Sample 48,missing,mean_intensity
1164,ITIH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70740809522274,,,,9.35005740369264,,9.84232106051981,,,,10.0652184940804,,,,9.70524673630016,,9.5264398324893,,,,,,,,,,,,,,,,,,0.9016393442622951,8.44261870950962
168,ITIH1,11.774437867335,11.9570482159007,11.540572439338,11.9330423230821,11.7163277968274,12.0399085321259,11.6398480928845,11.8137487523471,11.5228843171187,12.0292379155263,11.9291730968861,12.1124198612519,11.7489739534069,11.7423918376457,11.5255616345373,12.0502585510462,11.8504253087956,12.5422166263795,12.2080062247554,12.8446990051907,12.4374724439333,12.1545637366448,12.6096467978038,11.1162386085146,12.720841076788,12.3232797417441,12.0785249378919,9.92519023654904,12.2405594344804,11.3979263935022,11.2638047387774,10.7016787407838,11.2945673328259,9.9762807447785,12.2274493568608,11.5654329397793,11.3147211237583,9.64199962374943,11.9648449147631,12.1858382977365,12.242045392156,11.2105953409343,11.113071136763,9.644013657202,11.7654378288361,12.523768545401,12.7732615520106,12.2620482265305,12.5223114676776,12.4629722710254,12.3029269279653,12.3376600857977,11.7890754081097,12.4293454752599,12.4469034601851,12.0483196059874,12.6060899440385,12.1280398679598,12.053193292879,11.882616923499,11.1164700430824,0.0,11.634229193989459
370,KNG1,9.62444426950513,9.69576521941378,9.78194972810514,10.2296054761987,10.2175127171956,9.58600480485097,10.1045093649552,9.53835965874411,10.407804219537,9.62816230751287,9.96737658061236,10.0912700414003,9.51509862617207,10.1433587815347,9.98858936065903,10.289848199471,8.26918920603362,9.91789323866016,10.5816635686302,10.2108330375285,9.69402051625983,9.83840968163952,9.886630493896,9.39998684476082,10.0516492527869,9.7600176108515,9.75638677152058,5.20821759307554,9.95445499658883,7.85507477691738,9.56625613092844,8.158552801470769,10.0401717020546,7.64354835385008,10.2900309858625,9.54897261612208,9.51626979245628,9.58094883584939,9.89468980107413,9.92458788323884,10.029036836288,7.7947402905127,9.33960132082039,7.83018160362773,9.00332400532369,9.91129395826847,9.93341641051785,9.52570428003094,9.77217579557709,9.86936875739249,9.57814022033442,9.62620682582561,9.34027501532565,9.42943311431944,9.79699238383751,8.30121577908576,10.1334558663865,10.3268930010875,9.7731525378368,9.32305199603873,10.4524097299599,0.0,9.394325573811638
204,KNG1,12.109086242203,12.0094066298079,11.2991085912898,12.4620541057712,11.9527820658009,11.8854788957266,11.5895374016448,11.2982867105793,11.7796103435777,12.308593056759,11.7998150182084,11.5583782448141,11.5519417551294,11.869135344501,11.7098635990613,12.0374138817813,11.0904055674535,12.5258377335253,12.2378414240789,12.8114794452636,12.4852453173491,12.2690244740462,12.3899869300859,11.8617302549557,12.6403323401339,11.0445498696643,12.2370283414146,8.71677385517881,12.3859607645547,10.2855941516541,11.4938039957614,10.2650762915604,11.3744120914425,9.6909630049074,12.3806547677591,11.5667541193581,11.4716444062117,9.3560196481862,12.0610198966903,12.3240231138626,12.3872544256968,10.6033837702137,11.2586031359566,9.08809132705237,12.0850842328731,12.0745747154493,12.6085517556295,12.113365720778,11.8096952388698,12.9563439420318,12.2414797094134,11.7150031282158,11.5070233121062,11.9251115568676,12.0368379051303,11.3063136588658,12.7489091835504,12.2575424767188,11.9603224519233,11.6375028690939,11.7672721401174,0.0,11.520563231424319
1592,MASP1,9.26274776566641,10.3622975023385,9.54640592618244,9.72964771349595,9.35106498354596,9.34454934270251,9.43506008417802,10.0213872781339,9.45818861840083,10.4166905751694,10.2321479284979,10.0469708790886,10.0264761466204,9.14997515510072,9.19809144967139,9.7342968897485,,10.8223091951172,9.46251326480536,9.69072248274492,10.1280817747859,9.85604950591074,9.93887887078497,8.49665443872491,10.0523948692956,9.67285270787872,9.79708944104086,,10.2089540584345,8.80622010138746,9.21614274801811,,9.25776291485899,,10.067665698846,9.42563276601556,9.72042662084485,,8.89918671271126,9.07542379164554,10.1991216386322,8.93696989423742,8.30911636717103,,10.2134567361027,10.4520846510552,10.1564957580887,10.4227285409963,9.78722690435653,10.3388058208468,10.038435160913,9.86045539453378,9.48245947555873,10.0345097396126,10.4389560586114,9.61294404776627,10.1071733205461,10.0777130549644,9.98273925267641,9.62022593485454,10.100025268472,0.09836065573770492,9.57466006925226
812,MASP1,10.2942119587891,11.045780668284,10.120166863462,10.6755047050232,10.6476640642175,10.3421783788682,10.3727392623163,10.1791022952544,10.8051089883765,11.4096180671812,10.5614124538276,10.7612397341009,10.4075646241819,10.2454451103044,10.3863028562543,11.0606185627293,9.71307620210544,11.4926178339153,10.984254132055,11.021869673373,11.1304003758106,11.5144756238551,11.2968261233013,10.3423196476474,10.8318289695526,11.1441092115565,10.9753565396646,7.93125203902774,10.8290225633317,9.53114454955762,9.64725062223178,9.05208933550479,10.020052442504,8.08233417633583,11.2115099917765,10.3871307888918,10.8130939894907,8.4285760558297,10.2645648300536,11.2698734895551,10.7839100244779,8.98309660190635,10.6175040983165,7.99226375486597,11.1629153662132,11.0118392459844,10.8763412786944,10.8629668192742,10.0783378056661,11.1149278224312,11.162486993097,10.8860886464736,9.76493520337984,11.1010223576225,11.0037983567112,9.52976943884438,11.0674489430836,10.5458093977969,10.2655651138502,10.0581436901039,10.2232188556702,0.0,10.263259316363905
161,MASP1,10.5584511150832,11.1255645825251,10.0450093566068,10.9636663407708,10.5128872152332,10.5603279563591,10.2212481989038,10.4022686147862,10.4416586501984,11.2104634907163,10.9108126149306,10.6116805633858,10.4940515661812,10.3706556507497,10.4914727649794,10.8638987714658,9.84025645508384,11.3722054288182,10.7912148094095,11.1781032473213,11.195656392479,11.1853198335878,11.0854041890222,10.6069054353727,11.1015412955439,11.1420433575678,10.8986170209058,8.55630088580787,10.9157828717339,9.32038948343521,10.2459091906096,9.07337032644152,10.0703683488747,8.49091300786818,11.18562039819,10.0567345948258,10.8308532334581,8.9187016764207,10.2473664123999,11.0950336027234,11.280163935132,9.20367814570985,10.1078211704881,8.05016636792002,11.0441085729078,11.49596041665,11.0641408831011,11.1151036232142,10.9590198643372,11.3714420709196,11.3396750065725,11.2128580406421,10.0567567944333,10.8551100557075,11.3693624852156,10.5709369922581,10.9383910426905,10.8961052978298,10.4721812024114,10.2575246877895,10.600866785581,0.0,10.37822745794012
1757,MASP2,7.76377318458901,7.36987261955383,,7.74787924521427,,,,,,8.87363350236386,,,8.05356510961038,8.24721954332146,7.65308642869575,,,8.54484114836483,,8.4870522670813,8.02260756870108,8.51891744905782,8.03709243390021,8.49262623258168,8.25034249476702,8.55374644315296,8.75228546674805,,,,7.63677358918409,,8.05984406837898,,8.64539992177221,7.89866936122308,8.07881363124395,,7.61992704411098,8.86348837288671,8.4453072766887,,,,,8.47798748989856,8.1375126733559,,,7.30417674690639,,,7.39895253044772,,6.96753046773157,6.68863141117618,,7.93846613853155,7.30430372488911,7.96398419354468,7.92056600636376,0.4426229508196721,7.804614249624494
424,MASP2,10.0815503154953,11.2993438026886,9.85981071027569,10.5654955452926,10.3397833664654,10.28656138941,10.1551097937689,9.40293580613633,10.3338619970608,11.0732943352342,10.0227508381418,9.98918486852144,10.1961553755841,10.1064635868519,9.43059590372781,10.4235228414278,9.09249469841681,10.6884991040657,10.4903670774141,10.5284496300227,10.9353785334332,11.0740168361037,10.5910601768671,10.1746436834435,10.6012567381314,10.4919053943469,10.3182499466679,8.48700259264706,10.7835553898032,8.66250831320006,10.0343217343853,8.64967364453874,8.97326131246325,8.51486203789227,10.5586510802425,10.3465777394561,9.96160396214335,8.40399683557169,10.4559350680972,10.5562372088999,10.6234226306872,9.0264017409251,9.64570234919816,8.564290771729,9.68664432934048,10.53480807878,10.2895779873315,10.7473943248411,10.1421373304752,10.605628473089,10.3221767907805,9.68561049280529,9.70424373484007,10.3536907641805,10.1890817880898,9.65637677793159,10.0669434911893,10.1620677590339,10.0752874525554,9.19989235663608,10.1404626498081,0.0,9.876818891751345
1717,NAP1L1,8.34587201691168,10.1989656141121,10.816337581497,9.22908694119609,9.52180773869484,9.00112767909472,9.26231902301005,8.84556604196107,9.44700502365452,7.79287854898353,8.54861607683396,10.4819130839885,7.71945061260864,9.08592825062048,9.88089018865057,7.46103199159282,,,,,,,,,,7.50646374453398,6.91754589961831,,,,9.11497054372935,,10.4629553785277,,9.05777902584911,9.7571644753475,,,7.13856582138856,,,,,,,8.36815565967167,7.97830091879843,7.31002524057296,,8.04726530540758,,7.96111663223116,10.2154011622069,,,9.60054248282618,,9.34774258302669,9.91152203685641,8.12216719256224,9.69525811832167,0.4426229508196721,8.645553188163044
1372,NAP1L1,10.0619482809948,12.4482395359315,10.8361255392787,11.7736008747162,11.1541564195589,11.9925222501867,11.8566600748766,11.7882313815207,10.3495242982846,10.4354718176637,11.0986033295591,11.5913248626204,9.62327719148604,10.4225625106991,11.6267442656806,9.36585517156633,6.82665121151211,7.54574996073198,9.13124032979372,5.58251454845116,9.72104718107139,8.07183394745996,8.5028089679873,7.77117612970315,7.72626406405226,8.70545281012591,7.96908855925305,,8.65895964183486,6.61982320979446,10.2413254250176,,10.1204313944376,7.62055634644508,10.3085648001315,10.7873733962326,7.56334301608069,,9.05540750946512,8.33520865948973,8.75743513744198,7.95885016786967,6.9904779008525,,7.92335009659362,9.01942339727455,8.58729183961428,7.77287412678981,8.80140651227055,10.1643515584201,7.35553107697384,10.3720636971114,11.7111392200632,9.15169689844953,9.74245816705233,10.6368979007702,5.54851900672328,11.0160179606504,11.6558787572363,11.5534417097342,11.4474801674208,0.06557377049180328,9.302100482474131
164,NCAM1,10.2186061202676,9.95174173915163,9.48054045991001,9.98568491207941,9.48502112661682,9.75665413689874,9.11059348533679,9.98645530751092,9.61664706776969,10.6720207408721,10.206133264874,10.1728759400974,10.5276615173106,10.2531465383309,9.69990374458701,10.3628580444257,9.4642811418285,10.6589571483811,9.76236721912786,10.8209417751364,9.9263554784634,10.2585000908096,10.381494584255,9.61758733514522,10.2760919938858,10.4003464665625,9.77761396488908,8.43506536670481,10.2512478802248,8.95989427998449,9.59872265127321,9.05804110208844,9.66852115949861,7.97288065942615,10.2574420678541,9.3211427186364,10.1384639071346,8.20583041711006,10.2522518004686,10.2066133375345,10.0481832864075,9.432133631073,9.49217385813374,7.47930136928435,10.2011927008904,10.8973237013157,10.9887107596715,10.2048863332586,10.2982253850289,10.6598218361813,10.5393529686632,10.3835066910442,9.46559817984034,10.1198579812459,10.8843594524713,9.29461236155466,10.4968236833602,10.0841650618636,9.86061221678668,9.66408232301585,9.4019234411502,0.0,9.726678159914572
1824,NCAM1,10.243649398345,10.011513414635,9.50142096243245,9.92036111091659,9.92500914623066,10.1733335779228,8.94968845104247,10.1073939659805,9.7970380111224,10.5305112975449,10.085029855094,10.1944771855188,10.4885322231522,10.2043250460459,9.81916407284903,10.3813759777232,8.12532858573617,10.8385584196798,10.0494384920411,11.2362527894667,10.0905203317632,10.6179566376074,10.7411896190277,9.21492593682436,10.6291565542224,10.8864326002764,9.81522462410766,7.84275703480593,10.597783180063,,9.79987536451837,7.74878030635757,10.1433245991544,8.49353438441452,10.5192078454676,9.72837252892381,10.1939887535852,,10.4680604934655,10.606081596704,10.4776586698995,7.58014491368384,8.50333509073897,,10.528534639687,10.9719669501322,10.9632812738543,10.1971264210859,10.3653360645025,10.6780516873328,10.2876307643467,10.2328157724845,9.38743775966386,9.99656192248193,10.4855548659978,8.27909514599593,10.6606994098829,10.3779679879346,10.0952348538744,9.65616864868213,9.61592789015573,0.04918032786885246,9.798462465000936
1050,PKM,9.09147852473518,8.41005557438154,9.50092631920459,7.88029510301942,9.02507174871783,,8.11062463168689,8.53461269988688,8.34217978501069,,7.55217814372937,8.99340339728022,7.2902887722589,8.25051417239618,8.5616877639574,,,,,,,,,,,,,,7.26649305820843,,9.65593964152538,,8.51303230513067,,8.34240088144807,8.16430242712375,,,,,8.01848279781939,,,,,,,,,,,,,,,7.54405384957743,,,,7.92892741065136,8.0088591872226,0.639344262295082,7.983702280750751
393,PKM,12.1189483651771,11.2221219440808,12.9293418139589,10.8847525919653,11.5174934224983,10.2166370546169,10.8928845165324,11.508597036383,11.3713186065918,9.03671184097003,10.0003184042429,11.3756254090028,10.0207963673293,10.8299674840012,11.1399895681257,9.42838733796054,7.31102658071932,8.46256108644901,10.4684560671282,7.43058501409432,9.55910050028617,9.68517135150106,9.51273169430842,8.45764266618272,8.83697943732644,8.93258350750769,8.91923426651487,,9.82050692527502,7.48543177505005,13.1566980320081,7.06538134127877,12.363576064612,7.89881251147184,11.1901434619633,11.0425927458045,8.95815055993409,7.59794635581172,10.5045365452418,9.76080700609903,10.3090329988237,7.1897775779867,7.99181626508688,7.34693034152493,7.79958786175483,8.76857636311763,8.43859058350555,8.56046449210174,8.88592539179011,9.01273493523447,8.48150655598318,9.39436927342987,10.4470650499573,8.46299229067939,9.27490943392753,10.3662780976975,6.79886746690594,10.335812807207,9.97324542284897,10.6176162781067,10.0429670005421,0.01639344262295082,9.466065691653123
1481,PRAP1,8.22831803627408,8.19589900568445,7.89195401746162,,8.31395318810089,7.90436401644518,8.89199844007784,8.54304092205394,8.57099374822227,8.8001205125281,,8.29872098136775,8.51513038318974,8.25620598502756,7.9417409413721,7.64083068935616,,7.31404911289676,8.57673551469279,7.50443950264623,7.98239887179086,8.11510934602034,8.95011380271529,7.57968707798043,8.10849649345298,,,,8.21284702060491,,7.49723942494482,,7.5227079732863,,7.75562284199335,,7.78339682373704,,8.86018336254351,8.21405166130281,8.13498184133572,,7.66063856708722,,,7.98271240816002,7.66932216675447,7.47199533693184,7.80450978044641,7.89482526496185,8.09680776609314,7.72523331834224,8.4063449160201,8.29715042415397,7.82922390631371,,,7.31956606198939,7.46954297232994,7.69568460215848,8.17068619625644,0.26229508196721313,7.86656239802331
