,Genes,Sample 60,Sample 65,Sample 18,Sample 59,Sample 42,Sample 30,Sample 31,Sample 77,Sample 32,Sample 7,Sample 55,Sample 76,Sample 28,Sample 72,Sample 88,Sample 11,Sample 64,Sample 91,Sample 25,Sample 78,Sample 83,Sample 80,Sample 70,Sample 90,Sample 8,Sample 45,Sample 85,Sample 84,Sample 17,Sample 44,Sample 22,Sample 68,Sample 57,Sample 66,Sample 38,Sample 82,Sample 39,Sample 37,Sample 61,Sample 16,Sample 23,Sample 24,Sample 87,Sample 4,Sample 73,Sample 15,Sample 49,Sample 75,Sample 79,Sample 34,Sample 1,Sample 36,Sample 29,Sample 5,Sample 86,Sample 52,Sample 12,Sample 95,Sample 20,Sample 51,Sample 48,missing,mean_intensity
4149,DMD,,,,7.87031312928695,,,,7.40953533684747,,,,,7.98321901686099,7.1751419834057,,,8.23466050122185,,8.0789215417208,,,,,,,7.66183658785278,,,,7.71424322874507,,,,8.94401294238839,,,,,,,,,,7.80283837621042,,,,,,,8.33608677051681,,,,,8.06497577940417,7.88777192998394,,,,,0.7833333333333333,7.424777889841333
771,DMD,9.66475343385578,9.54453749238886,8.76180138011513,8.63656363731996,8.2229471575358,8.44151348386881,8.54580622442822,10.8879893355237,7.48273231807934,7.79523039703419,9.28494084099902,9.34880004065518,10.9976279772679,10.0038785434779,8.06523040971598,8.80358586624341,9.9530677110996,,8.81113492664795,,8.00844585491821,,8.38019732473727,8.23360187465797,,8.4232048677661,7.8093354135302,,8.59469314993054,9.27578624894824,9.95794725898024,8.83937619546992,8.23842373176855,10.7301144835514,9.56581994146661,9.16970695466184,7.35040047005882,,8.61897087928707,,8.30354400019145,7.54182063038889,,9.05870814490474,8.43175957567555,8.67263668129733,7.58852682547763,8.97692354779335,6.7181480613208,8.42943762143201,9.75560519520107,7.98567102176927,8.38266976799404,,8.65470014521486,8.93207796602514,8.73722077660706,,9.48696388594983,8.21740299310143,9.02924829129191,0.16666666666666666,8.58535576843994
6714,DNAJB6,6.98094181678665,7.41296515518241,,,,,,,,,,,7.40372515246352,,,,,,,,,,,,,,,,,,,,,8.0749853157968,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,5.960418905860682
4324,DNAJB6,8.56743982312888,9.88541129699544,8.68665831507534,,8.90957768225667,,9.82198316464758,8.60400398493135,7.56742791106521,,8.4286710331505,10.0057526992103,10.1283814925673,9.99105054869008,9.18447139860867,9.12447959622456,9.44209305055588,,9.7597242763095,8.21987368062541,9.29373884729895,,8.8622069824382,7.94437086719399,8.88311124362012,8.93361913974917,9.13244278721262,8.30767433484195,9.21111194120701,9.08995113413309,9.35186180920016,10.1461226855373,8.6756545098508,10.4847113646763,9.63637401292967,8.5733292654634,,7.29580091800571,9.39555205466324,,7.82888146777002,8.30320650435952,,9.33936768909101,9.89280753388944,9.54659098870938,8.88191222942464,8.52891200508121,,8.89512539969761,9.30272747285172,8.88603587118314,9.67546987295168,,9.8283362239037,9.57481311042345,9.49436135955682,,9.04750470730739,8.8917253258517,9.09340883656998,0.18333333333333332,8.923434279217826
3434,DNAJC25,,8.1615202148865,,,8.36617937170107,,8.73807855556441,,,,7.30916993141377,,,,,7.83779654446096,,,8.35084732235187,,7.90594279856686,,,,,7.36704119660029,,,,,,8.28115303007072,,,7.55807641609266,,,,7.97308481594134,,,8.03726364632128,,8.08590804749808,,8.51776757393024,,,6.63192560003291,7.17893845849797,8.03295001038104,8.07650505781675,8.45798551679327,,8.13098539177118,8.63743337824776,8.44039300034472,,,8.25979013782506,7.36663534718756,0.6,7.692134854571931
5553,DNAJC25,8.49084878529853,9.45085731947224,8.82348964173979,,9.97839250285555,,10.338708129797,,,8.57759800126593,9.37428513231069,,9.22385686170058,9.64824203399943,10.0577229031418,,9.27345135163129,,10.9626156502577,9.29204034703528,8.72557187138655,,9.58717032013351,,,9.93700914408811,9.30081119373947,,8.84994011053438,9.16045564305692,8.40416816136408,8.92578251107944,8.65745026545994,9.71101101036538,9.30505761917056,8.88412217789239,9.24121034753396,,9.03872220285171,,,9.10127859379763,,9.09119105115439,9.79831246643461,9.14393020896744,9.59643008383612,8.77711705282842,9.62081261973994,9.64235540608258,8.81380959911451,10.3609222468834,9.36256118872821,,9.70107377073538,10.2907805069779,8.82844749290742,,8.98331525435152,9.48701173726216,8.76459832800981,0.2833333333333333,9.144932349886556
9271,DNM1L,,7.40163689457027,7.66041782834629,7.15437893039508,7.21964618770154,6.03549463250631,7.32750802479783,,,6.61370551266477,,7.27912960793268,,7.86150463785676,7.07161952874804,7.49371837970962,6.89819233371346,,7.53525082808423,,6.71858378739369,,7.24373838358186,,,6.96092821735978,6.75817158154024,,7.15248008149701,7.73163333754758,7.3721972563095,7.62669307791421,,7.1233405112124,7.36832589555124,,,7.1693502170499,7.44705738314841,6.44445777376238,7.17709089736302,6.94511909052715,,7.18008065617943,6.85000056309795,7.04877504259105,7.22535371100209,,6.48493035338619,,,6.79590245663674,6.81612537973895,,6.58744430126256,7.40418649685843,7.20117137514687,,,7.02943644641554,7.19667909771992,0.3333333333333333,6.94987292761352
524,DNM1L,9.05060148661834,9.13248632201648,8.82068559374098,8.48316745034981,9.03832137360512,8.44210887401407,9.44950973877192,9.53301423602983,7.50207332836255,7.99913831118476,8.54739486634321,9.64453670765874,9.27526004244036,9.59670957936973,8.79799710196748,9.0224687089541,9.25591622850912,,8.91302074273524,8.18028533274643,9.17722993745218,5.31463008200338,8.69772695293127,8.33964248777225,4.83718580071531,8.34748360357073,9.13106738539823,8.36164873040596,8.87108160355715,8.79171171227853,8.81551991205511,9.6450878321658,7.5461441858698,9.73038897259547,8.92240137520039,8.38017182099656,8.56262330791137,7.78774067012141,9.54612875145017,8.3519296024122,8.70099373923271,8.60047366643242,7.62252398455603,9.3559612891085,8.48265250316693,9.09323439059964,8.72814746833776,8.3567605509726,8.63371985050029,9.08520305256781,8.94581796857225,8.90838758356333,9.56997205642966,7.06076228706015,8.92784390841306,9.49473577442756,9.16415640294092,4.86772650732547,9.091481243696,9.27980952933677,8.44915533098163,0.016666666666666666,8.453797083675857
3117,DNM2,9.27309377090801,9.65528061003118,9.03015516861837,8.71228266422444,9.52028008976121,9.21591915141035,10.31510290397,9.71234118747321,8.23980418367965,8.864488527187,9.15536076040258,9.87236598249904,9.39606447558437,9.85081758642642,9.56217635346563,9.74842393507999,9.73183363429913,,9.89060595707183,8.83657138760603,9.89742662652906,6.02192790296102,9.62540564490597,8.26026484150852,,9.28403256139616,9.16159366149761,8.28177679351316,9.65596882691093,9.46836208994784,9.31522526767854,10.4865454191973,9.06161791232702,9.96473431924937,9.52762731778798,8.72084542783197,8.90436548623327,8.16768554726526,9.88203712927322,7.97327966175407,9.26227835439244,9.11767445695743,7.88744872816671,9.68832722970227,9.47877164982475,9.96206382741743,9.11181550772466,8.96724898739969,8.83662618812289,9.40284463944964,9.13598022001595,9.56513774346243,10.2448977205985,7.75297547077619,9.60725769349953,10.2511874869418,9.8084240509957,6.44636401845805,9.56772482141571,9.68599733523797,9.10606943450871,0.03333333333333333,9.049000777880686
3397,DNM2,10.4289473978104,10.780033515604,10.4444980816406,8.76497623888871,10.1797352193818,9.96987541080019,11.0838632762278,10.6566466746208,8.39687350330182,10.2647822827256,9.93390159324452,10.4181195792776,10.3948247108015,10.6445586683415,9.8498349643788,10.5100742453303,10.1797027845442,,11.0541254115555,9.56028412135053,10.5848594902208,7.31366711253146,10.3395086081306,8.09043025206948,,10.1362074798319,10.2607963294371,9.22524890937301,10.7981334762052,10.6169255924085,10.7645942330092,11.7307460501365,10.3566315550508,10.6058220201231,10.2289429563666,9.01892733230016,9.97917031343922,8.44445584167896,10.845019901238,8.58464411907373,10.1263611681407,10.3376928001862,,10.5537697242678,10.6955969354267,11.0021285951219,10.2748408309311,9.21391265857646,8.90977577964327,10.0913718120239,9.29247750587534,10.2526926846145,10.8759400772946,7.89128825087886,10.2249746389984,11.2774570114146,10.6443938200554,,10.5119914831735,10.2751721932319,9.88524648784931,0.06666666666666667,9.884477069807211
9277,DST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1480,DST,7.63047995682151,8.41505174414496,7.79074857621168,8.19204581467734,8.13795655071147,8.75337751349445,8.65334953420718,8.82520312161119,,7.58948881283121,7.89860482133355,9.71678147791084,8.84428726423744,9.43348888030534,7.78722276993073,8.19094010938706,8.33324235806048,,8.27662495616455,7.43115807752435,8.22565619907301,,8.00413268816631,8.49774017631196,,8.06284255467369,7.52327379420284,,8.16599798381342,8.12667944908344,8.20375856066296,8.28986971859764,7.80757195419381,8.78794211306562,8.20376831232642,8.07716168199447,7.28425658635247,,8.34477302905202,,8.14164794043949,7.47032093974191,,8.08890074117797,7.98981696352876,8.37564567542763,7.57182183923341,7.72827855957021,,7.65885240995057,8.23030332199115,7.98229748966186,8.59562377290434,,8.34336765954336,8.42255975293129,8.43244965940543,,8.2808630296559,8.49888170604032,7.7268442765273,0.18333333333333332,8.031936125107562
8942,DTNA,7.21578446942612,,,,,,,9.02900914927412,,,,,8.65027100702796,8.04949549934318,,,8.01086734487067,,,,,,,,,,,,,,,,,8.54636755973367,,,,,,,,,,,,,,,,,8.48939509940758,,,,,8.00588535970317,,,,,,0.8833333333333333,7.45807804408671
2686,DTNA,9.55975287446356,8.99792951951101,8.43619358727431,8.55987631706535,7.93154309062704,8.73617787472643,8.53719695246598,10.9567495414118,,7.53698319822052,9.26471175227898,8.81410873742398,11.0564530985667,9.96816959267459,8.23217881823372,8.67853760187628,10.1129517276038,,8.98045920789082,,8.28121147575244,,8.39879420452657,7.55325270432125,,8.08213753063074,7.63336657600734,,8.35207808609917,9.40750605639291,10.060156659881,9.04040498359851,7.52043184765216,10.4000228096319,9.75287617018618,9.06495765804766,7.87074519703564,,8.78799112775908,,8.20615891448494,7.68784697283133,,8.92855117362843,8.41869387220324,9.01176651261881,6.65512037603692,9.18707666425783,,8.12977900851599,10.0726668311136,8.0249787970532,8.54601881091197,,8.47218782106505,9.27407818282209,8.71624467771394,,9.69486297298011,8.39756493835566,8.01489939895236,0.2,8.584584686345293
9283,DUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1351,DUT,9.49263133385579,9.71521198958768,9.08326386941657,9.26905644657929,10.2554613380072,8.97614340110552,10.0759217198885,10.238141139287,8.94854389789014,8.97514683615959,8.97264019152223,9.76796667425102,9.6510137489462,10.2325741478876,9.63455509635777,9.6257175164356,10.0704819485384,,9.85303688243418,8.1378664589602,9.66566998373184,,9.79822539191107,9.59255536270938,,9.46915716735246,9.34106065658029,7.6620684822544,9.71648270567962,9.54507612338117,9.08029605615541,10.5507296485103,8.88661809708891,10.2839043750448,9.39708141947172,9.64820564530884,8.60336465808578,8.27959270083053,9.82444587736701,8.96784791119851,9.5781213323716,9.21245388555489,,9.71403110210622,9.39787984585076,9.77557748203638,9.05056201779632,8.76467017106624,8.36070537039693,9.29964139895046,9.88381264463315,9.92526386241698,10.1483295224876,,9.95128866923734,10.191297272997,10.0899072209331,,9.49768314819943,9.98542425667084,9.09440673589133,0.1,9.305748754645697
9351,EEF1D,,,,,7.89452769730371,,9.80882540485591,8.52382522100527,,,,8.60156262977056,,8.73029142343587,8.23393806077278,8.48388217262357,8.92779898227561,,8.24086542612734,7.45231642751105,,,6.66687626358006,,,,8.23840852405062,,,,,8.11937636321738,,8.85845420253173,,,,,,,8.43960154514145,6.0009843483504,,,8.58662736241937,8.65218597488987,7.06468446326444,,,7.70297374865894,8.38743022473268,9.3453094738522,,,9.23028873446651,10.0105485341568,8.7397815810385,,8.44656421475872,9.37447974605233,,0.55,8.118300312530133
4803,EEF1D,9.53255058369857,10.4253585315101,9.21589685817457,9.70819939052665,10.5926072059756,9.3058916379416,11.4504678737733,10.2877306524184,8.60733097618651,9.04874493955344,9.37324017887882,10.6904049641311,10.0860241039218,10.2749840948539,10.27697724883,10.3569394024595,10.3255804459875,,11.0501491703866,9.06886383102381,10.8490275819909,5.97854116579525,10.0779716115881,8.70963063548168,5.38050160367416,10.1796961945733,10.2149738153527,8.40784582998553,10.5742632076912,10.2804812898485,9.90733645484177,11.2995553656715,9.61249681485399,10.5510707820839,10.2674921953227,9.63471509630945,8.74491698962546,8.34845643835943,10.9428116051502,8.02306377927869,10.1625056288575,9.42541491581726,7.72173079614736,10.7253686863903,10.8737184163108,11.0318898879503,9.49163782006599,8.9941829029965,9.27778866121894,9.77197323605235,9.93065087604668,10.9674938777288,11.612941013,8.17492487480386,10.9544905274801,11.1575639250549,10.5602495083615,6.46575536004364,9.91766618470743,10.2370580541965,9.59671697131241,0.016666666666666666,9.586643812587022
435,EEF1D,11.9620644494924,12.8087920213606,11.4598800624209,11.5142094457247,13.3025099480635,10.5466459091189,14.1561294476086,12.7060280109411,10.9394511345757,11.494057994087,11.8671677839796,12.6760060562928,12.4561948275467,12.8116042676739,12.7717710426715,12.940777133233,12.9541305974529,,13.3175319065336,11.5151699856069,13.3858292262303,7.70925509458044,12.4478177280772,10.5742730106032,,12.8989759584993,12.5001898278846,10.3903807126756,13.1204545565672,12.9404943796535,11.6088342961584,13.7507661177253,11.6686173179143,13.0511048285644,12.7035479684453,11.6517826339965,11.087182164465,10.6713440345936,13.3785327658749,10.0244239138726,12.7446464184528,11.9757755520976,9.84637765829415,13.2778299781435,12.8205370753365,13.6350725189646,11.6981359382682,11.1361441752004,11.7704049602214,12.1474256300778,12.7480173218722,13.8010265066137,14.2348647613227,10.2650487059328,13.2798484986642,13.7632515020482,13.2423958834978,7.42264768600713,12.6312055531797,12.8537904062026,11.855321532337,0.03333333333333333,11.948897723853252
8043,EFEMP1,,6.30514497893803,8.06797804577765,10.9216897864895,8.94391945738677,8.51437026426339,9.41620724873689,8.55569413094849,8.64357556664012,8.37522838894602,,7.23673654407714,7.47458842578842,8.63579464970186,9.85580985487135,8.4148665256138,10.5314742270619,,8.62044382718387,7.16664994930879,9.62203908164263,7.46212573616216,8.48269594320775,,8.29062128779839,8.53703285420852,9.16687534371546,,8.19418558029265,9.89590668943357,,,,10.3138019024478,8.05401294406053,8.04095384658395,7.37634391198466,7.71961985119487,7.95181021702646,8.28457048454412,9.08765748627425,8.79340338397031,,9.4064613099885,8.86359373161223,8.24414828305185,7.89155197940364,8.66422283971472,8.02552823236718,8.46276686273029,10.2164166436237,8.31908532265092,8.02137775281557,8.88826338838193,9.19441522446065,10.6080102021126,9.95611269868549,8.99756182001998,8.76216126871714,10.5111507903173,,0.15,8.541089553210302
2096,EFEMP1,9.24513897798747,8.83469355302568,9.80496595977053,11.8587939260416,11.3766646870289,10.4064696816083,11.8502794442715,11.6825526535853,10.717467521526,10.3092817292564,8.63535514569228,10.2197219392639,9.63110584222136,10.5906373363183,12.251368077213,11.1709425708402,12.7074514918723,9.21319893896431,11.4897678900433,9.5999373260439,11.7733602441344,9.40636963586129,11.2092294964264,9.74767549825041,10.2085097744507,10.9524889190547,11.3948241403216,8.40836738170363,10.7553971934848,12.5823987524545,8.51075557543107,8.40285871264114,8.1899893458586,13.2604022284254,11.2137085322227,10.1094518192484,9.08986527705166,10.1488330259167,9.56638178365649,10.1342467393221,11.7405921386026,11.2866837174596,9.35304078829943,11.885396196192,11.5432102832688,11.054900088179,10.5922106902188,11.1708965070578,10.1471618090951,10.7484064741324,12.9063267846257,10.6240186760962,10.7781111869298,10.3782058347143,11.4677382044039,12.9375278370605,12.4811554684567,10.7983448745567,11.2278880648243,12.2845966472066,8.37899168827429,0.0,10.51149465164194
8230,EIF4G1,,,,,7.77635524337664,,8.69161097789182,8.3192342299153,,,,,,,8.8612655810148,8.34985088109696,8.16461548697529,,8.59781620871397,,8.54752529025681,,,,,,,,,,,9.16440553104025,,,,8.4590423125455,,,8.70934370774058,,8.2375231553967,,7.72007880648083,8.67188215196343,,,,,,,,,8.65253081352687,,8.83548580971916,8.67610768634972,,,,8.12352612753327,,0.7,8.066221052712521
1486,EIF4G1,8.51502916394002,9.23753660393143,8.42847979254041,8.15979009145233,9.13468656408328,8.65258477930462,9.99127423404732,9.35954751506528,7.84386955053138,8.19354119337083,8.61485150841638,9.51300099168123,8.94387214481825,9.38005784055029,9.11649897227587,9.38583337399137,9.11976177314954,,9.58877590798638,8.16087564582248,9.36359436003311,,9.07534924914683,8.00181039903638,,9.05226296584552,8.89753118423847,7.40906546542642,9.2971104084727,9.13845671166015,8.82874705192525,9.74781997104231,8.44736658514873,9.4483162608858,9.02282473536558,8.46230647488393,8.08099194092642,7.76869166585701,9.76274982860626,7.75192903523991,8.81014288690098,8.45030695488812,7.34846153374692,9.51520418821461,9.12345762052627,9.59546930822038,8.71507577109003,8.12458154494257,8.16559056995862,8.80220090009034,8.78524469512416,9.52862449892769,10.0332904281949,7.36233253772484,9.15778558491685,9.62067518301911,9.53006089139593,,9.01988514555525,9.59816983605332,8.55530774544098,0.06666666666666667,8.70684732049751
9008,ELN,,,,,,7.91845441281734,,10.8641841343117,,,,,,,,,7.63443432485515,,,,,,,,,,,,,,,,8.07108140773693,9.30676078742705,,,,,,,,,,,,,,,,,,,,,,7.92377161745574,,,,,,0.9,7.516955240657701
3124,ELN,8.47889367332192,9.57425647464521,8.61413120165123,8.32878938409213,7.63984521833858,10.0826953323831,7.94292274040094,13.9850568802874,,7.82285881687502,8.19323678447214,8.45686238571209,10.5079935646951,9.18159485798706,8.21885759535065,9.03294499752609,10.0845195643234,,8.30811576625451,,,,,8.157180786639,,7.56283383408705,8.41974344035859,,7.88400559664129,8.76438677126757,8.66399872801099,7.3965501122165,10.2851275854856,12.0878502115111,8.08915771832794,8.8028167729382,7.68115378081687,,8.02832511746514,7.1372860322379,8.39788973365348,7.84832267334555,,9.07055248470246,8.34480553984245,,,8.21426138299112,,7.49035396260788,9.45878492096791,,7.38481348652814,8.99625255303164,7.83259563619348,9.69564493235465,8.27160689240766,,8.11148733489981,8.33639673253482,7.62244490348751,0.25,8.48394154831624
9539,EPB41,7.5719126296194,7.29925392379101,7.82988581884401,,7.54621293840916,8.00993109043292,,,,7.2922413081733,,,7.26884054840899,7.08232127962744,,,,,,,,,7.61986587788371,,,7.31801159178973,,8.02204046713259,,,,,,,,,8.08213847150459,,,,7.48395932262198,7.85880115320514,,7.81390771326478,,,7.48314212143301,,,7.31237502587286,6.68789263201361,7.2703447766221,,,,,7.61394126890741,,,,7.44674375563479,0.6666666666666666,7.190881797725705
3482,EPB41,10.5177120615838,10.6763162003473,10.9349880659892,8.94602845707962,10.2368431787271,11.6084755751375,10.2321697391668,9.49482447811147,9.32320913892628,11.0754232525718,11.0968705287081,10.5228009665747,10.2293076999718,10.1391968400219,10.5583576521641,10.1952602015717,9.08582665217691,8.87166354802735,10.2464437411104,9.96257335498094,10.3424550676029,8.27505756290508,11.8543648189343,9.46337924139077,7.40994917400481,10.1113807662283,10.4974307351102,10.8112662522456,10.6947421153961,10.8683492980712,10.6996879994275,9.92590301734693,10.7835211884394,8.60478331833311,10.6036050311256,10.597698289143,11.1700260230604,9.55765469664721,9.35468725052405,8.65259297722285,10.1815880760342,10.6528057997779,9.802911043016,10.6069890543334,9.61277220536158,10.2840021984197,10.5551257918053,11.220827283124,10.1402296303774,10.4368821651333,9.40969909243613,9.99227561630768,8.69966702165557,8.48774412627049,10.4148987799382,9.06652956064913,10.5548980387925,8.14714686906977,9.18093523741463,9.58900927261735,10.7326698344538,0.0,9.860405258877249
7753,EPB41L1,7.51158894280617,8.34828330715135,,6.8848937633791,7.73678317633735,,7.83066621306021,7.77612534046123,,6.08890121829401,7.86752323209902,8.22930657094257,8.00188456174537,8.11094662528416,7.3018884549841,7.8901522255286,7.86742709456165,,7.07298785994527,7.26841661402868,8.09811734245931,,7.20973370478363,7.83050932926222,,7.35714505940936,7.29031942781172,,7.35900509982691,7.43705182004497,7.42811313394917,7.85250504199446,,8.45248926861126,7.90952901606823,,,,8.03707941793474,,7.71476897961319,,,7.96006184146807,,6.88684065033366,,,,7.3920108623995,7.81733855032527,7.2751045838176,7.15417254902724,,7.75897011205831,8.33798540541533,7.2024186142284,,8.02769499411719,7.80729234203934,6.86615146022365,0.3333333333333333,7.440778736545336
6314,EPB41L1,8.65070425740387,9.37626155054152,8.01437126282296,8.23322204555418,8.50429736401738,7.69640969815772,8.54221801316807,9.36229676191637,7.11097094655062,,8.6076352417407,9.67070848751367,9.06901598031272,9.76455300956879,8.24038419742132,8.6069135065756,9.05975254403887,,8.2391012545269,8.20041443293431,8.85752214254952,,8.05495898558244,8.89513552131062,,8.33281858965482,8.16333072745448,,8.29752977961803,8.52836469247577,8.67229999203142,8.88690884844782,7.9129855594436,9.46346817738828,9.0086852338972,8.77607950154722,7.62621131110205,,8.58992409689353,,8.28188488567867,7.64314480121738,,8.58233992061089,7.99732844534887,8.47781274065603,7.49620653859263,8.22824229297683,,8.22769261509953,8.73533255722251,8.43462811209396,8.31250202450324,,8.53588563893202,9.05730524214382,8.35562439715512,,8.88751366286354,8.50811516020798,8.62861926962544,0.18333333333333332,8.338765221900406
1035,EPB41L2,9.13153555342612,10.4272962075651,9.29665935917469,8.24377645656689,10.0044989597782,8.79492621780271,10.5446515575706,10.0640279143815,7.36565904898817,8.36843276115951,9.3691493981583,10.8868768131036,9.78269136388636,11.0406837626687,9.36266930050154,10.2035564563547,9.65153411262503,,9.14087599599509,8.2045383061364,9.63306690045751,,9.65961892691307,9.50212505795565,,9.43848593163829,9.15281430458177,6.85623968511126,10.1597027701159,9.66197337326622,9.44147417839839,10.3467828502086,9.05455845323331,10.3355445386423,9.87928434782658,9.65314699639306,8.62764524821663,6.64301675896567,10.0392453752779,7.23297453140606,9.43137764326012,8.83077168673286,,9.36573188567826,9.21450585115089,9.86398615231519,7.74851188585206,9.05637256679863,6.77749863219278,8.89270578805736,9.2660486964256,9.28366031333833,10.2373421390584,,10.79674261513,9.82866964444978,9.9065703774656,,9.12692892520172,9.3468199609481,9.1104622828605,0.1,9.131907477598935
9478,EPB41L2,9.0121709419037,10.4049141709472,9.42309249149651,8.79220998579189,10.2591960953704,8.36081948136558,10.6742921841309,10.762811900848,,8.33746246376456,9.05975081293847,10.9005987996507,10.009790111743,10.97804899191,9.46238510849938,10.1004332379663,9.95120636527081,,9.46375664381508,8.97435540348285,9.83834230616136,,9.43345272963714,7.53659825505036,,9.39106690843428,8.44760786024177,,9.9162221428219,9.45689406725616,9.54475578531711,10.8366142818315,8.90866135250467,10.735484127728,9.42373325200646,9.52712098587631,8.63637012543896,7.21866431414292,10.3878097361338,,9.55543384544944,9.0867730625753,,8.83216069363056,9.2110955850054,10.0005008278856,7.76845402469663,8.44076050607672,,9.37487427935761,9.34858372702996,9.4874065677047,10.7940349759772,7.20729504579792,11.5203977166896,10.5719239535654,10.4047541611557,,9.67295226927958,10.322735330079,9.12096467761947,0.15,9.346646610175965
8736,EPB41L3,,7.20056191613721,,,7.05346667349878,,7.48496277697232,,,,,9.00025386895805,,9.22335297809477,,,,,,,,,,8.35628562021969,,,,,,,,,,,6.87075223177011,6.76696807120551,,,,,,,,,,,,,,,,,,,,,,,,,,0.8666666666666667,6.980363422613679
4599,EPB41L3,8.55644549123292,9.88656184836934,8.65719358341245,7.90648809614183,9.43998911716923,8.22489859070008,10.2901711109253,8.21875547657131,7.57803890694355,8.07965073164125,8.88103485648934,11.0763960048815,8.2291527435281,11.3956593355796,8.74300846636555,9.58161492993804,8.29588362023105,,9.2187519997367,8.78948253998204,9.64528323544671,,8.73061105578127,9.32412138928739,,8.99716432790877,8.84206286988384,7.27450735125301,9.35452105611676,8.91212276733227,9.0529302886678,9.77156942615954,8.56402136218289,8.80056106925083,9.57756982465687,9.20502201712283,8.04124959582805,7.50137114211435,10.3460459359283,6.72612890846234,8.67249123778829,8.29310789429738,6.85999959032239,9.14049720375297,8.51601181844313,9.09733063326658,8.38550589392539,8.53739871016806,7.89149062998439,8.81570574220484,7.78561664960798,9.13268360505399,10.051291970058,7.37770463102198,9.61224017985749,9.67560009974933,9.05069998593351,,8.7964778773752,8.79505290029933,8.72785980270433,0.06666666666666667,8.674404022885462
2234,ESYT1,10.5869999138266,11.5758538311963,9.83674764027641,8.87810337145876,9.79932026970075,9.23412686909935,10.7268766780874,11.0234207834492,8.09716469701644,9.72512058360011,10.6588296961127,10.3701081024268,10.6573307815822,11.1167285272957,9.39161746166326,9.9485226958086,10.6200924677534,4.7914065124371,10.3456651865651,9.20875972120198,10.2340472570894,5.0118927634603,10.0071614875481,8.50110368687899,,9.80682045496975,9.61809219905814,7.95333708789202,10.1011775586177,9.90896011413315,10.6805662595249,10.6900624745766,10.0946042774557,10.9658092390972,10.3174284618425,9.1250230269061,9.19385314228726,8.32320507368005,10.3493720928721,8.24340961311564,9.47203731212902,9.40459212440888,7.39322740671644,10.0682768094528,9.84819265884952,10.3906087666835,9.3880168916904,9.08855749720176,8.57105793793075,10.1731668798909,10.3632531136522,10.289632000523,10.4494405649153,6.92890064840917,10.6464180449965,10.9148839194871,10.3129605650711,5.10730638714749,10.138275617179,10.5544474982037,11.1001165437918,0.016666666666666666,9.429195966712236
4441,ESYT1,10.2103070641768,11.2056043103712,9.36023519225481,,9.00514710714149,7.97306808278547,9.96269160981832,11.483479919253,,9.2751099560386,9.57779258115577,10.0790962947745,10.9944251852176,10.6006113310972,8.42899603058286,9.04772773084782,10.6169279694732,,9.94472448585517,8.487349111011,9.77796355967616,,9.94560301182528,8.00210266205542,,9.71051659766855,9.07719911478465,,9.60112457287971,9.85020038447034,10.3304684596664,10.1763163305819,9.98598490366703,10.9317189315263,9.95885807280503,9.42229254364522,8.5454271518742,,9.86392741035642,8.64887874937353,,8.83667360071554,,9.79721926177428,9.96113439267513,9.81782013144689,8.80372220789971,8.81406497812804,,9.32437968234349,10.0662532563719,10.1015758759599,9.68267479988249,,9.75072931316864,10.2633482628956,9.67213141220297,,9.28769707676818,9.12318613417694,10.5428855882044,0.2,9.467695210798942
1555,ESYT2,8.41515222630886,9.28540739722441,7.26154151214036,7.35283955681068,8.18321363232159,7.31694737282371,9.00459258359195,10.5157498908533,6.6068329472494,7.83173258245278,8.36820111796029,8.626097143404,9.6919250875815,9.54619508791866,8.01028649412224,8.25078001123329,9.67826641482112,,8.40093141087376,7.7247924621246,9.6065369889626,,8.05628262194091,8.75596272408491,,7.90334480814035,7.99764536086125,6.44076288839252,7.7949495095957,8.48873388808864,8.37329483281265,8.75333702811094,7.98849357764501,9.88190136681004,8.69362150133007,8.35349809491492,7.88734894705491,,8.16859333746419,6.40797330806432,7.87572328209273,7.67145533672224,,8.5288124906542,8.20280238922048,8.50781757876637,7.72555065405396,8.11748825903913,6.61512574554138,8.57780731052233,9.80790510672275,8.76082364937846,8.96410850468689,,8.94297420951323,9.09608273900547,8.76508157946993,,8.35777928943514,8.96303310580142,8.7520011336922,0.11666666666666667,8.214030602236418
